,CTRL_01112018,Ctrl_02072022,IBS.001,IBS.002,IBS.003,IBS.004,IBS.005,IBS.007,IBS.008,IBS.010,IBS.011,IBS.012,IBS.013,IBS.014,IBS.015,IBS.016,IBS.017,IBS.018,IBS.019,IBS.020,IBS.021,IBS.022,IBS.023,IBS.028,IBS.029,IBS.030,IBS.031,IBS.034,IBS.036,IBS.037,IBS.038,IBS.039,IBS.040_02262018,IBS.041,IBS.042,IBS.045,IBS.046,IBS.048,IBS.049,IBS.052,IBS.054,IBS.057,IBS.058,IBS.060,IBS.061,IBS.062,IBS.063,IBS.065,IBS.066,IBS.068,IBS.070,IBS.071,IBS.072,IBS.073,IBS.075,IBS.076,IBS.077,IBS.078,IBS.079,IBS.080
Veillonella_atypica,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00565999717000141,0,0.00164000016400002,0,0,0.200910040182008,0,0,0,0,0.00199000019900002,0,0.037799984880006,0.0201699979830002,0.17539,0,0,0,0.0626600125320025,0,0,0,0,0.00102999989700001,0,0,0,0,0,0,0,0,0.0267499866250067,0,0,0.122500012250001,0,0,0,0.0035,0.35909,0,0,0,0.00367000036700004,0,0
Veillonella_dispar,0,0,0,0,0,0.0330599966940003,0,0,0,0,0,0.00288000028800003,0,0.154039922980039,0,0.0097000009700001,0.0109699989030001,0,0.0204200040840008,0,0,0,0,0.132180013218001,0,0.0414799834080066,0.00530999946900005,0.07582,0,0.0163099902140059,0,0.00407000081400016,0,0.0338699762910166,0,0,0.00129999987000001,0,0,0,0,0,0,0,0,0.108069945965027,0,0,0.0229600022960002,0,0,0,0.0152,0.15658,0.00105999989400001,0,0.00927000185400037,0,0,0.00103000020600004
Veillonella_infantium,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566199716900142,0,0,0.00448999955100004,0,0.025090005018001,0,0,0,0,0.0468000046800005,0,0.00493999802400079,0.00251999974800003,0.00745,0,0,0,0,0,0.00226999841100111,0,0,0,0,0,0,0,0,0,0,0,0.0253499873250063,0,0,0.00760000076000008,0,0,0,0.00475,0.08289,0,0,0.000390000078000016,0,0,0.00185000037000007
Veillonella_parvula,0,0,0,0,0,0.0528699947130005,0,0,0,0,0,0,0,0.129159935420032,0,0.0258900025890003,0.0384499961550004,0,0.125640025128005,0,0,0,0.02654,0.0326300032630003,0,0.0154499938200025,0,0.00936,0.000620000062000006,0,0,0,0,0.0110099922930054,0,0,0,0,0,0,0.000709999787000064,0,0.014240009968007,0.000919999908000009,0,0.0502799748600126,0,0,0.0288300028830003,0,0,0.0523399947660005,0.02032,0.30837,0,0,0,0.00248000024800002,0,0.0049200009840002
Veillonella_rogosae,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222399888800056,0,0,0,0,0.00415000083000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065,0,0,0,0.000530000053000005,0,0
Veillonella_sp_T11011_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144009927995036,0,0,0,0,0.00280000056000011,0,0,0,0,0.0278100027810003,0,0,0,0,0,0,0,0,0,0.00483999661200237,0,0,0,0,0,0,0,0,0,0,0,0.0115899942050029,0,0,0.000550000055000006,0,0,0,0.00059,0.00373,0,0,0,0,0,0
Veillonella_tobetsuensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335,0,0,0,0,0,0
Parvimonas_micra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000559999944000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parvimonas_sp_KA00067,0,0,0,0,0,0,0,0,0,0,0,0,0.000409999877000037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptoniphilus_coxii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271999918400025,0,0,0,0,0,0,0,0,0,0,0,0,0
Fusobacterium_ulcerans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440800044080004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sneathia_amnii,0,0,0,0,0,0,0,0,0,0.01086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victivallis_vadensis,0,0,0,0,0,0,0,0,0,0.00434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oxalobacter_formigenes,0,0,0,0,0,0,0,0.405179918964016,0,0,0,0,0,0,0.000389999883000035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275700192990135,0,0,0,0,0,0,0,0,1.14808988519101,0,0.09785,0,0,0.00169000033800007,0,0,0
Parasutterella_excrementihominis,0.0687199862560028,0,0.00795000079500008,0.0258099896760041,0,0,0.00230999930700021,0.970989805802039,0.13792,0.06992,0,0.0837500083750009,0.0238799928360021,0.0106799946600027,0,1.04232010423201,0,0,0.00341000068200014,0.0847200084720009,0.0240299975970002,0.514119691528185,0.01863,0.733320073332007,0.578539768584093,0,0.790359920964008,0.07059,0.882790088279009,1.24770925137445,1.57209015720902,0.0547700109540022,0,0.359309748483176,0.559609888078022,0.111289988871001,0.00352999964700004,0.220589889705055,0.221189911524035,0.0450299774850113,0,0,0,0,0.663960132792026,0.475219762390119,0,0.234980070494021,1.07468010746801,0.0213800042760009,0.25905005181001,0.699609930039007,0,0.4017,0.628609937139006,0,0.321800064360013,0.0536100053610005,0.0133400026680005,0.0231900046380009
Sutterella_parvirubra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391000078200016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00705000070500007,0.000910000182000037,0
Turicimonas_muris,0,0,0,0,0,0,0,0.0767399846520031,0.02344,0,0,0.00440000044000004,0,0,0,0,0,0,0.000600000120000024,0.00677000067700007,0.0150399984960002,0.0237899857260086,0,0.0844200084420008,0.0333799866480053,0,0.0604499939550006,0.02056,0.00676000067600007,0.153579907852055,0.0332100033210003,0,0,0.0331699767810162,0.000559999888000022,0.0426399957360004,0,0.00387999806000097,0.100049959980016,0,0,0,0,0,0.00219000043800009,0.0165799917100041,0,0.00103000030900009,0.123280012328001,0.00324000064800013,0.0207200041440008,0.0288499971150003,0,0.05902,0.0276099972390003,0,0.00107000021400004,0,0,0.00026000005200001
Bilophila_wadsworthia,0,0,0,0.18791992483203,0.095120009512001,0.114899988510001,0,0.459659908068018,0,0.18022,0,0.113740011374001,0.00515999845200046,0,0.0211299936610019,0.0324700032470003,0.0458299954170005,0,0.0541600108320022,0.00846000084600009,0.113339988666001,0.0429299742420155,0,0.00247000024700003,0.0799499680200128,0,0.217029978297002,0,0.172160017216002,0,0,0,0,0.662179536474324,0,0.142529985747001,0.0263599973640003,0.000379999810000095,0.128009948796021,0.31854984072508,0.634659809602057,0,0.361700253190177,0.0476699952330005,0.0980700196140039,0.0695599652200174,0,0.838600251580075,0.550970055097005,0.0731300146260029,0.155110031022006,0,0,0.48504,0.097989990201001,0,0.0024000004800001,0.0230700023070002,0,0.196590039318008
Desulfovibrionaceae_bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190200038040008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfovibrio_fairfieldensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692999930700007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfovibrio_piger,0,0,0,0,0,0,0,0,0,0,0.04396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264570052914011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224810044962009,0
Campylobacter_upsaliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citrobacter_amalonaticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citrobacter_braakii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000349999965000003,0,0,0,0,0
Citrobacter_freundii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139400013940001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149999925000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citrobacter_portucalensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734500073450007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114899988510001,0,0,0,0,0
Citrobacter_youngae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565300056530006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465499953450005,0,0,0,0,0
Enterobacter_cloacae_complex,0,0,0,0,0,0,0,0,0,0.07492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146259970748006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763999923600008,0,0,0,0,0
Escherichia_coli,0.0973099805380039,0.298940089682027,0.159030015903002,0,0.149380014938002,0,0.0197699940690018,0.373939925212015,0.08988,0.63976,0.01513,0,0.575079827476052,0.0196699901650049,0.00125999962200011,0,0.176489982351002,0,0,0,0.0120599987940001,0,0,0.272180027218003,0,1.42755942897623,0.115109988489001,0,0.00634000063400006,0,0,0.0727200145440029,0.451019864694041,0.30669978531015,0.0365399926920015,0,0.0416599958340004,0.012129993935003,0.0838999664400134,10.4145447927276,1.17162964851111,0.762830076283008,4.61725323207726,0.643829935617006,0,3.24524837737581,6.31116810664957,1.01480030444009,0.0521200052120005,0,11.5383223076645,18.2587281741272,0.01738,0.30485,0.00367999963200004,16.4918967016207,0,0.00273000027300003,0.427580085516017,0.00113000022600005
Klebsiella_aerogenes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481800144540043,0,0,0,0,0,0,0,0,0,0,0,0
Klebsiella_michiganensis,0,0,0,0,0,0,0,0,0,0.00406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125999974800005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klebsiella_oxytoca,0,0,0,0,0,0,0,0,0,0.00808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504799949520005,0,0,0,0,0
Klebsiella_pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263699894520042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903769909623009,0,0,0,0,0,0,0,0
Klebsiella_quasipneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00700999719600112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890399910960009,0,0,0,0,0,0,0,0
Klebsiella_variicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227300022730002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30964986903501,0,0,0,0,0,0,0,0
Raoultella_planticola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00778999454700382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hafnia_paralvei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146090014609001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morganella_morganii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00602999939700006,0,0,0,0,0
Proteus_hauseri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471000047100005,0,0,0,0,0,0,0,0,0,0.00167999949600015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proteus_mirabilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947099715870085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haemophilus_haemolyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000689999655000173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haemophilus_parainfluenzae,0,0,0,0,0.00269000026900003,0.00428999957100004,0,0,0,0,0,0.0294100029410003,0,0.709039645480177,0,0.0219700021970002,0.212019978798002,0,0.409820081964016,0,0.0211299978870002,0,0.00212,0.113960011396001,0,0.979319608272157,0.00767999923200008,0.02378,0.0171600017160002,0.188119887128068,0.00171000017100002,0.0131700026340005,0,0.0900299369790441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00732000073200007,0,0,0,0.06034,0.05378,0,0,0,0.0467700046770005,0.0287000057400011,0.00473000094600019
Haemophilus_pittmaniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367999963200004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haemophilus_sp_HMSC71H05,0,0,0,0.000769999692000123,0,0.0098299990170001,0,0,0,0,0,0,0,0.0292499853750073,0,0,0,0,0.157070031414006,0,0,0,0,0,0,0,0,0,0,0,0.00338000033800003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154200015420002,0,0,0,0.05353,0.02341,0,0,0,0,0.00446000089200018,0.00577000115400023
Haemophilus_sputorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555999722000139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150299909820054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acinetobacter_lwoffii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182000036400007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_aeruginosa_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00941999811600038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_fragi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050599989880002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proteobacteria_bacterium_CAG_139,0,0,0.136020013602001,0.00265999893600043,0,0,0.0371199888640033,0.0458399908320018,0.00402,0.00163,0,0.00449000044900005,0,0,0,0.0589000058900006,0,0,0,0.685960068596007,0.550499944950005,0.0291099825340105,0,2.65089026508903,0.018939992424003,0,1.89560981043902,1.53059,0.0416000041600004,0.0672999596200242,0.098910009891001,0.0108600021720004,0,1.58312889180978,0.0180599963880007,0.735629926437007,0.120079987992001,0.204409897795051,3.97640840943664,0.00414999792500104,0.000929999721000084,0,0,0,0.0434200086840017,0.0418499790750105,0.00324999902500029,0.044350013305004,0.0681800068180007,0.406970081394016,0.302250060450012,0.0401399959860004,0,6.77158,0.0446599955340004,0,0.0139700027940006,0.00244000024400002,0,0
Cloacibacillus_evryensis,0,0,0,0,0,0,0,0,0,0.43232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108800010880001,0,0,0,0.699649860070028,0,0,0,0,0,0,0,0,0,0,0.00789999605000197,0,0,0,0.0273300054660011,0,0,0,0,0,0,0,0.000370000037000004,0,0
Cloacibacillus_porcorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00745999925400007,0.0219199868480079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mycoplasma_hominis,0,0,0,0,0,0,0,0,0,0.00116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akkermansia_muciniphila,0,6.12843183852955,4.21096042109604,0,0.0709200070920007,0,0.000859999742000077,0,0.66417,0.00622,0.00442,0.0229300022930002,0,0,0.00682999795100062,0.000310000031000003,0.00115999988400001,0,0.00271000054200011,0,1.10694988930501,0.0199599880240072,5.0172,0.00874000087400009,1.43703942518423,1.8797892480843,2.86448971355103,6.82467,0.00594000059400006,0,4.75275047527505,0.0200900040180008,8.46559746032076,0.00308999783700151,8.63436827312634,0.755529924447008,0.270789972921003,0.510589744705128,0,0.00267999866000067,0.00733999779800066,6.34167063416706,0,0.0093899990610001,0.0110700022140004,0,0.0183199945040017,10.636203190861,0.0124000012400001,0.160860032172006,0,0.0131899986810001,0.0174,0.00414,0.0528299947170005,0,0.765350153070031,0,0,0
Saccharomyces_cerevisiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00760999771700068,0,0,0,0,0,0,0,0,0,0,0,0,0
Blastocystis_sp_subtype_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00280000056000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacteria_phage_P4,3.10838937832212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134299973140005,0,0,0,0,0,0,0,0,0,0,0,0.0189999886000068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117800023560005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clostridium_virus_phiC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922999723100083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia_virus_wV8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132399986760001,0,0,0,0,0,0,0,0
Escherichia_phage_D108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227200022720002,0,0
Erwinia_phage_vB_EamM_Y2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355600035560004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus_prophage_Lj771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362000108600033,0,0,0,0,0,0,0,0,0,0,0,0
Shigella_phage_SfIV,2.08684958263008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia_virus_P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00624999625000225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erwinia_phage_ENT90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00331999966800003,0,0,0,0,0
Pseudomonas_virus_phiCTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104199989580001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia_virus_phiV10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366600036660004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salmonella_virus_HK620,0,0,0,0,0,0,0,0,0,0,0,0.00507000050700005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterococcus_phage_EF62phi,0,0,0,0,0.0273500027350003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactococcus_virus_bIL67,0.662349867530026,0,0,0,0,0.0297299970270003,0.0032799990160003,0.0551599889680022,0,0,0,0.0634200063420006,1.19474964157511,0,0.00283999914800026,0.00280000028000003,0.262799973720003,0.0106499978700004,0,0,0.000689999931000007,0.00219999868000079,0.31884,0,0,0,0,0,0.00236000023600002,0.0149999910000054,0,0,0,0,0,0.0205499979450002,0,0,0,0.00593999703000148,0,0,0,0.00160999983900002,0.00158000031600006,0.028139985930007,0.00482999855100043,0.0268700080610024,0.610600061060006,0,0,0.00320999967900003,0.00651,0.12384,0,0,0,0,0.278920055784011,1.08093021618604
Enterobacteria_phage_mEp235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171099965780007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_phage_TP_J34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217,0,0,0,0,0,0,0
Streptococcus_virus_7201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00961,0,0,0,0,0,0,0.0157600031520006
Streptococcus_virus_DT1,0,0,0,0,0,0,0,0,0,0,0,0,0.011239996628001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_virus_Sfi21,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06839946580027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595400059540006,0,0,0,0,0,0,0,0,0,0,0.0050000010000002
Streptococcus_virus_phiAbc2,0,0,0,0,0.0105100010510001,0,0,0,0,0,0,0,0,0.0442599778700111,0,0,0,0,0.00570000114000023,0,0,0,0,0,0,0,0,0,0,0,0,0.0110700022140004,0,0,0,0.00433999956600004,0,0,0,0.00791999604000198,0,0,0,0,0.00447000089400018,0,0.0139599958120013,0,0,0,0,0,0.00898,0.00503,0,0,0,0.00400000040000004,0,0.0107600021520004
Bacteroides_phage_B124_14,0,0,0,0,0,0,0,0,0,0,0,0.00180000018000002,0,0,0,0,0,0,0,4.82245048224505,0,0,0,0.0352500035250004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clostridium_phage_vB_CpeS_CP51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310999968900003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacteria_phage_mEp237,0,1.20615036184511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacteria_phage_mEp460,12.1932675613465,0.903690271107081,0,0,0,0.0139399986060001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901999458800325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203000040600008,0,0,0,0,0,0,0.0110200022040004,0,0,0
